"bout","sid","sentence","has_foul_raw","has_foul","rule_score","rule_conf","rule_reasons_pos","rule_reasons_neg","time_str","round_mentioned","event"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",16,"The two tie up in the middle of the cage, and Rodriguez blasts the body with several knees and hacks with elbows upstairs until Souza pushes her way out.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",17,"Souza walks into another clinch, eating a knee or two as Rodriguez is able to find her range properly.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",18,"Rodriguez walks through a one-two to shoot in for a double-leg takedown, hitting it fairly easily and planting the Brazilian on her back in the open cage.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",19,"Souza is able to acquit herself well on her back, defending from much damage and pushing Rodriguez off of her.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",20,"Souza tries a whipping kick off her back to the body, and she uses it to explode her way to her feet and kick Rodriguez in the liver.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",21,"They clash legs throwing simultaneous low kicks, and Rodriguez recovers quicker and wings two hooks.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",22,"Souza responds with a spinning wheel kick try, and Rodriguez blasts through her hips with a double and puts Souza down again.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",23,"Souza is quick to pursue a kimura off her back, using the position to also work her leg around the side to set up a back take.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",24,"Rodriguez hangs on in the top position until the horn sounds.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",25,"Sherdog Scores Jay Pettry scores the round: 10-9 Rodriguez Chris Laporte scores the round: 10-9 Rodriguez Dayne Fox scores the round: 10-9 Rodriguez Round 2 A glove touch sets the stage for them to commence, and Rodriguez immediately strides forward and pumps several knees to the midsection.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",26,"Souza shoves her away and gets off a left hook, but Rodriguez is there to answer her with more knees to the gut.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",27,"Rodriguez shoots for a double but ends up running into a Brazilian wall, one that kicks her in the body.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",28,"Rodriguez checks a kick to come out behind her jab, and she puts three punches together ending with a solid right hand.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",29,"She strings a couple more together, stinging Souza with a left hook and crashing forward for a double.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",30,"Souza is dragged to her feet but bursts back upright before long.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",31,"When Souza leaps at her opponent with a knee, Rodriguez catches her midair and dumps her to the ground with a takedown.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",32,"Rodriguez punches Souza in the side and back, and Tognoni warns her for striking the spine.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",33,"Rodriguez sits in half guard, dropping down short punches until Souza throws up a leglock attempt.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",34,"The submission setup allows her to scramble and fight back to her feet, where she clubs the Venezuelan with a left hand before pursuing her own shot.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",35,"Rodriguez puts her back to the wall to defend it, and Souza spins with an elbow that catches her on the chin.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",36,"Rodriguez slips and falls over, and she pops back up and nails Souza with a spinning back fist in a ""two can play that game"" message.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",37,"Souza pushes Rodriguez to the wall and ties her leg up for a body lock and trip attempt, and Rodriguez is able to keep her balance on the first full-throated try.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",38,"Tognoni asks for more action as the shot fails and it results in a stalemate against the wall.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",39,"Souza looks for an ankle pick, and Rodriguez spins her around and puts her to the fencing.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",40,"Souza breaks free at the 10-second clapper, and she takes two punches upstairs and a low kick before getting taken down from a single-leg takedown.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",41,"The round ends as soon as Souza's backside hits the mat.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",42,"Sherdog Scores Jay Pettry scores the round: 10-9 Rodriguez Chris Laporte scores the round: 10-9 Rodriguez Dayne Fox scores the round: 10-9 Rodriguez Round 3 The strawweights clap hands to reintroduce themselves once more, and strikes fly from both ends.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",43,"Rodriguez hammers the body with a knee and considers a takedown after it, but she abandons it and gets kicked multiple times on the outside.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",44,"Souza wings two hooks at her, and she hops away from a sweeping calf kick.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",45,"Rodriguez gets off a loud leg kick and takes a pecking jab to the nose, and she gives Souza a knee to think about.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",46,"Rodriguez bowls her opponent over with not such much technique and more forward momentum and fatigue for both of them.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",47,"Souza rolls through to get back up, and she pushes Rodriguez to the wall and goes for a single.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",48,"Rodriguez shuts it down easily and circles off, connecting with an inside low kick to stop Souza's forward charge.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",49,"Rodriguez pops her with a few punches, takes a body kick and aims a right hand to the waist.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",50,"Souza absorbs a right hand and checks a kick, pushing away Rodriguez who tries for a step-in vertical elbow.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",51,"The two crash together with strikes, and it is Rodriguez who lands a few times.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",52,"Souza kicks her foe in the body, and Rodriguez fires back in kind.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",53,"Souza snaps the head back with a left hand, and Rodriguez flicks out her jab a few times to set up a head kick that crashes into the Brazilian's dome.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",54,"Souza is tough as nails, swinging back with a vengeance, ending a combo of fists with a jump knee.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",55,"Rodriguez shakes it off and drives two punches into the jaw before changing levels to complete a double.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",56,"""La Fiera"" lands on top in a partial half guard position, using the top placement to hold Souza down and keep her flat on her back.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",57,"Rodriguez advances to side control, retaining her smothering approach while controlling rather than attacking.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",58,"As time is about to run out, Rodriguez drops down a few elbows to punctuate the performance.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",59,"Both women raise their arms in the air when the match ends, leaving it all in the hands of the judges.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",60,"Sherdog Scores Jay Pettry scores the round: 10-9 Rodriguez (30-27 Rodriguez) Chris Laporte scores the round: 10-9 Rodriguez (30-27 Rodriguez) Dayne Fox scores the round: 10-9 Rodriguez (30-27 Rodriguez) The Official Result Piera Rodriguez def.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Piera Rodriguez (116) vs. Ketlen Souza (116)",61,"Ketlen Souza via Split Decision (29-28, 28-29, 29-28)",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",1,"Felipe Bunes (125) vs.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,NA,"UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",2,"Rafael Estevam (130: Missed Weight) BETTING PREVIEW | SCOUTING REPORT | ODDS: Estevam (-500); Bunes (+375) Round 1 Coming nowhere near the flyweight limit, Estevam (13-0, 2-0 UFC) failed miserably to make weight and gives up 25% of his purse to Bunes (14-7, 1-1 UFC) for his pre-fight infraction.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",3,"Whether he gives up his 0 as well, referee Kerry Hatley will be the first to know tonight.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",4,"The two men competing at a 130-pound catchweight decide against touching gloves.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",5,"Bunes starts first with a jabbing front kick, and Estevam responds with one that sounds like it brushes the cup.",TRUE,TRUE,100,0.993307149075715,"strong_anchor|foul_language|foul_re_hit","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",6,"Estevam counters a kick with an overhand right, and Bunes is ready to check subsequent low kicks.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",7,"Bunes sits down on a hard low kick, and he leans back to avoid a push kick.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",8,"They go after thudding calf kicks, with Bunes doubling up on it and getting taken down for his handiwork.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",9,"Bunes explodes back to his feet with Estevam holding onto his leg, and Estevam has to let it go but is able to clip Bunes with a right hand.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",10,"Estevam has two kicks land to the body, and he is tripped to his back only to bounce upright as if he had springs in his shorts.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",11,"They split apart, and proceed to kick at one another.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",12,"Estevam sets up a body shot and shoots for a double, planting Bunes on his seat.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",13,"Bunes frantically pushes off in hopes of getting Estevam off of him, but Estevam stacks him up to keep him grounded.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",14,"Estevam drops down elbows to stay busy, responding to Bunes throwing his legs up high to pursue a triangle choke by shucking the legs off and advancing to side control.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",15,"Bunes tries to utilize rubber guard, where he wraps up Estevam awkwardly with a buggy choke as he hooks his leg around the back and hangs on.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",16,"Estevam sits up while still in the choke, motioning a thumbs-up only to have to lower himself back down because the choke is still tight.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",17,"Bunes clings to the submission, squeezing his arms and legs with all his might.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",18,"The round with Estevam unfazed from the sub try.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",19,"Sherdog Scores Jay Pettry scores the round: 10-9 Bunes Chris Laporte scores the round: 10-9 Bunes Dayne Fox scores the round: 10-9 Bunes Round 2 Estevam walks out of his corner to plant the ball of his foot on Bunes' torso, backing his foe to the wall with additional offense.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",20,"Estevam rifles off punches that chain into a hard knee to the body, and he cannot hold him there as Bunes wants to punch.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",21,"Bunes does just that, backing away to land a few and a knee, but Estevam still is able to pursue and complete a takedown.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",22,"The offensive guard is immediately activated again for ""Felipinho,"" who tosses his legs up for a triangle choke effort.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",23,"Estevam breaks out of it by blasting Bunes in the face with an elbow, and he jams a few more down to redden up Bunes' forehead.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",24,"Bunes uses butterfly hooks to keep Estevam from advancing any further, but it opens him up to further ground-and-pound.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",25,"The elbows go from thump to click as the sound of bone-on-bone echoes through the Apex, and Estevam continues to beat down on Bunes from guard.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",26,"Bunes moves to scramble when taking damage, retaining his right foot on the hip and pushing off his left on the shoulder to fight back to his feet.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",27,"In a completely demoralizing move, Estevam almost instantly mat returns him back down, where he gets right into side control.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",28,"Once more, Bunes reaches a leg up for a buggy choke, and Estevam wades through it with ease to drill him in the side of the head with his free right hand.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",29,"As Bunes sits up, Estevam loops around him to get a single hook in.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",30,"Bunes fights his way upright, but Estevam still has his arms wrapped around him looking to drag him down.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",31,"He cannot ground his foe before the round concludes.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",32,"Sherdog Scores Jay Pettry scores the round: 10-9 Estevam Chris Laporte scores the round: 10-9 Estevam Dayne Fox scores the round: 10-9 Estevam Round 3 The men who planned on fighting at flyweight meet in the middle, where they trade hands until Estevam is tired of swinging and completes the easiest takedown of the match thus far.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",33,"Bunes scrambles to keep moving through it, sitting up and standing.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",34,"Estevam walks him down and reaches him with a right hand that wobbles him, with some swelling developing on Bunes' left cheek.",FALSE,FALSE,0,0.00669285092428486,"","injury_eye_context|injury_stoppage",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",35,"Estevam winds up with a big right hook, and they crack one another with power punches.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",36,"Bunes marks up his foe's right cheek with strikes, but Estevam is able to tackle him down to the floor once more.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",37,"Bunes attacks with elbows off his back, at least one landing to the back of the head, but Estevam ignores them and stays smothering.",TRUE,TRUE,100,0.993307149075715,"strong_anchor|foul_language|foul_re_hit","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",38,"Bunes isolates his foe's right arm for a kimura or straight armlock, and Estevam uses that attempt to move to side control.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
"Felipe Bunes (125) vs. Rafael Estevam (130: Missed Weight)",39,"Bunes escapes well enough to stand up, and Estevam clings to him from behind and even thinks about grabbing Bunes' ankle for a Suloev stretch modified kneebar.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCVegas-108-taira-park-02-08-2025"
