"bout","sid","sentence","has_foul_raw","has_foul","rule_score","rule_conf","rule_reasons_pos","rule_reasons_neg","time_str","round_mentioned","event"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",11,"When dos Santos pushes off a kick, Ardelean counters her over the top.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",12,"Ardelean swings right into a clinch, with dos Santos bullying her to the wall as Ardelean works the body with knees.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",13,"The Romanian turns her foe around in the clinch, and she breaks off with an elbow that bangs into dos Santos' face.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",14,"Ardelean presses forward, looking for long, straight punches that are more far-reaching than the hooks dos Santos lobs back at her.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",15,"They both land flush, and Ardelean shakes it off and comes out swinging with short combinations.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",16,"Ardelean walks into a right hand, but she still connects a few strikes before backing off.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",17,"Dos Santos has her right hand chambered ready to fire massive hooks, and Ardelean beats her to the punch with a one-two down the pipe.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",18,"Ardelean laughs off a right hand to ding the Brazilian with a left, and dos Santos frowns and circles away to reset.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",19,"Ardelean pitches out a few fastballs down the middle, and she rings dos Santos' bell with one final combo before the bell. (function (v,i) { let screenWidth = i.innerWidth; if (screenWidth <= 400) { document.getElementById('adViAi').style.display = 'none'; return; } var scp = v.createElement('script'), config = { ChannelID: '0nqr3w5ff', AdUnitType: '2', PublisherID: '256607409443141', PlacementID: 'pltU2JIgmaTXI9XW18z', DivID: '', IAB_Category: 'IAB17', Keywords: '', Language: 'en-us', BG_Color: '', Text_Color: '', Font: '', FontSize: '', }; scp.src='https://s.vi-serve.com/tagLoader.js'; scp.type = 'text/javascript'; scp.async = true; scp.onload = function() { i[btoa('video intelligence start')].init(config); }; (v.getElementsByTagName('head')[0] || v.documentElement.appendChild(v.createElement('head'))).appendChild(scp); })(document, window); Advertisement Sherdog Scores Jay Pettry scores the round: 10-9 Ardelean Brian Knapp scores the round: 10-9 Ardelean Tyler Treese scores the round: 10-9 Ardelean Round 2 Ardelean marches forward to engage and start off the round, and when dos Santos counters, she ducks down and hits a takedown to put the Brazilian on the mat.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",20,"Dos Santos pulls on the fence to work her way upright, and Ardelean is on her putting her fists in dos Santos' face.",TRUE,TRUE,100,0.993307149075715,"strong_anchor|foul_language|foul_re_hit","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",21,"Ardelean's jab snaps the head back, and dos Santos responds with a double-leg takedown that runs into a Romanian wall.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",22,"Dos Santos pushes off with her fingers out, and they jam into Ardelean's eye socket.",TRUE,TRUE,100,0.993307149075715,"strong_anchor|foul_language|eye_clean_phrase|foul_re_hit","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",23,"She says it is all good and asks Tognoni to let them continue.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",24,"When given his blessing, she gets right back in dos Santos' face, using her jab to do work.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",25,"Dos Santos clubs her with a hook, but the volume discrepancy is growing as Ardelean chains punches in bunches.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",26,"Dos Santos gets Ardelean's attention, but this only makes her smile and spurs her on to brawl.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",27,"Brawl is exactly what she does.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",28,"Ardelean takes her foot off the gas before expending her tank, and goes back to measuring her opponent with jabs and follow-ups.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",29,"Dos Santos steps in for an attempted trip and throw, but Ardelean's base is too solid.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",30,"Ardelean goes to the body with a right hand, and dos Santos responds with a left hook and a one-two that lands with an audible thud.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",31,"Ardelean pushes off from a clinch setup, and she leans back to watch a massive right hand buzz by her.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",32,"Dos Santos times a knee on the chin, and Ardelean no-sells it and quickly is able to defuse a takedown effort that follows.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",33,"Ardelean plods forward, flicking the jab, and she smacks dos Santos with a low kick.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",34,"When dos Santos swings high, Ardelean ducks and rips the body.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",35,"Ardelean connects with a right hand, and she walks into one from the Brazilian that does not make her flinch.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",36,"A three-punch combo from Ardelean lands on the last one, and she winds up and starts throwing heavier leather and knocks dos Santos back a few steps.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",37,"Dos Santos tries for another takedown, and Ardelean shrugs it off and ignores a one-two on the chin as the horn sounds.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",38,"Sherdog Scores Jay Pettry scores the round: 10-9 Ardelean Brian Knapp scores the round: 10-9 Ardelean Tyler Treese scores the round: 10-9 Ardelean Round 3 The ladies get right to fighting in the final frame, where they reach the center of the cage and bang it out.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",39,"Dos Santos leads with a jab, and Ardelean adds up several punches and surprises dos Santos.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",40,"The Brazilian steels herself and puts everything she has into several power punches, and she lands them cleanly and still does not get her to back off.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",41,"The right hands from dos Santos mark up Ardelean's cheek, but she is just as in the fight as ever.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",42,"Dos Santos keeps Ardelean honest with her firepower, with Ardelean just touching while dos Santos is winging shots.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",43,"Ardelean's jab is an effective tool at disrupting the looping blows, but not at stopping them.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",44,"Dos Santos, who might know she is down on the scorecards, is giving it all she has.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",45,"Dos Santos cracks her foe with a crisp one-two, and she lets Ardelean swing past her so she can keep hitting her.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",46,"Punches from Ardelean make a wound that bleeds in the shape of a Joker smile on one side of her face, while Ardelean's own face is starting to leak around her eyebrow.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",47,"They show no concern for damage or defense, instead pounding on one another in an entertaining and action-packed manner.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",48,"Ardelean smiles when she gets tagged, and as she confidently marches forward, dos Santos succeeds in taking her down.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",49,"Ardelean gets to a knee, and she reverses a second effort from the Brazilian to find top position.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",50,"Dos Santos kicks her off, and the two get back to their feet and resume their brawl.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",51,"Dos Santos' face is swollen and busted up, while Ardelean's is not much betterâalthough she has a smile that she cannot wipe off of her mug.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",52,"Dos Santos keeps whipping that right hand, and Ardelean is a welcome recipient of it and is willing to give it back in spades.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",53,"The two women throw hammers at one another, with Ardelean getting the better of the final exchange.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",54,"Time expires, and the Romanian raises her arms in the air in expectation that she has done enough.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",55,"Sherdog Scores Jay Pettry scores the round: 10-9 dos Santos (29-28 Ardelean) Brian Knapp scores the round: 10-9 Ardelean (30-27 Ardelean) Tyler Treese scores the round: 10-9 dos Santos (29-28 Ardelean) The Official Result Alice Ardelean def.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Rayanne dos Santos (116) vs. Alice Ardelean (115.5)",56,"Rayanne dos Santos via Unanimous Decision (30-27, 29-28, 29-28)",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",1,"Michael Aswell (155) vs.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,NA,"UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",2,"Bolaji Oki (155.5) BETTING PREVIEW | SCOUTING REPORT | ODDS: Oki (-375), Aswell (+300) Round 1 Ever the internationally focused organization, where else can one find a tried-and-true Texan throwing down with a ""Zulu Warrior"" from Belgium?",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",3,"Right here in the Octagon is where it's at, as ""The Texas Kid"" Aswell (10-2, 0-0 UFC) has made it to the promotion after riding the wave of Fury FC for a few years.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",4,"He meets Oki (9-2, 1-1 UFC), who would like nothing more than to punch a hole in Aswell's chest a la Ray Longo.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",5,"The third man in the cage for this lightweight affair will be referee Herb Dean, who clocks the two in as they bump fists.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",6,"It's off to the races for these two, who quickly engage quickly with stern right hands.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",7,"Oki sinks down a heavy low kick, and the two crash together.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",8,"Oki backs off and pushes out a few jabs, and he swings a leg kick that makes him topple over.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",9,"Aswell cannot reach him before he recovers, but he does walk Oki down and try to nail him with a right hand.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",10,"Instead, it is Oki who clubs Aswell, with a nasty right hand followed by a left to the body.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",11,"Oki does this again, walking through Aswell's hammers that are swinging at the same time.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",12,"Aswell calms himself down to toss out a few calf kicks, and he dodges a hook to clip Oki with a right hand.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",13,"Oki shows no ill effects, and Aswell walks him down with his jab outstretched.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",14,"Oki drills Aswell on the temple with a straight right hand, and Aswell busts him in the chops and may have hurt him for a second as Oki retreats.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",15,"It does not take long for Oki to get back to lobbing bombs, and he mixes in a few body shots but gets popped on the way out.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",16,"These two are trading effectively and flush on one another, and their chins are holding up at the three-minute mark but the pace may not be maintainable as they continue.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",17,"The right hand from Oki splits a cut on the corner of Aswell's left eyebrow, with the blood leaking into his eye slightly but not hampering his sight.",FALSE,FALSE,0,0.00669285092428486,"strong_anchor","injury_eye_context|injury_stoppage",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",18,"Aswell still nails Oki with heavy hands, setting them up with jabs and knocking him back with a pair of rights.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",19,"Aswell connects with another right, walks through a jab and fires off a right hook.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",20,"Oki snaps his head back with a long jab, and his left hook to the belly finds its home a couple times.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",21,"Both lightweights land hard at the end of the round, with Aswell knocking Oki back a step and possibly stealing the round with one concussive blow.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",22,"Sherdog Scores Jay Pettry scores the round: 10-9 Aswell Brian Knapp scores the round: 10-9 Aswell Tyler Treese scores the round: 10-9 Aswell Round 2 A glove touch prompts the lightweights to get right in front of one another and punch.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",23,"Oki backs him off with a step-in knee and tries to chain a high kick into it, but it is Aswell who stands firm and punches him square in the stomach.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",24,"Oki sits down on big punches, but Aswell is able to roll with them just enough to not get his chin checked.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",25,"Oki times another knee when Aswell steps in, and he slips back and tags Aswell as Aswell rushes at him.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",26,"Oki measures several more body shots, and Aswell busts him in the chops with a right hand.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",27,"Aswell fires off another right hook that snaps the head to the side, and Oki sticks his tongue out and puts three fists on Aswell's face in rapid succession.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",28,"Aswell lands a few punches, and Oki spins with a back kick to the belly.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",29,"Aswell connects with two punches and is out of the way before getting countered, and he steps in and bops Oki in the chops with a left.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",30,"Oki knocks him back thanks to his power punches, and he works a left to the ribs and a right up top.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",31,"They both land at the same time, and Oki dodges an elbow to send Aswell retreating.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",32,"Oki chains a knee into a right hand, and Aswell is tough as nails but is standing still when Oki puts hands on him.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",33,"Aswell goes for two, and Oki's lead jab and check hook to the damage.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",34,"Oki knees his foe again, and he trips as he swings for the fences and recovers quickly.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",35,"Oki takes a low kick on the calf and drills Aswell with a short combo, forcing the Texan to ricochet off the wall.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",36,"Oki's right hand further pounds Aswell on the jaw, and he jumps forward with a knee that flies past his foe on the bell.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",37,"Sherdog Scores Jay Pettry scores the round: 10-9 Oki Brian Knapp scores the round: 10-9 Oki Tyler Treese scores the round: 10-9 Oki Round 3 One final glove touch kicks off the last round, and Oki starts off quickly with a jab and a chin-shaking right hand.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",38,"Aswell displays near otherworldly durability as Oki is not taking it easy on him, but it is Oki in the driver's seat.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",39,"The power is substantially in his favor, and he has Aswell reacting to his strikes while he largely shrugs off the ones coming back his way.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",40,"Even with Aswell's likely higher volume, the right and left hooks from Oki are far more impactful.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
"Michael Aswell (155) vs. Bolaji Oki (155.5)",41,"A few such hooks land on the chin, and Oki eats a counter, pats himself on the head to ask Aswell to bring it on and throws back.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFCvegas-107-blanchfield-barber-31-05-2025"
