"bout","sid","sentence","has_foul_raw","has_foul","rule_score","rule_conf","rule_reasons_pos","rule_reasons_neg","time_str","round_mentioned","event"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",23,"He can't trip Naimov to the mat, but he does shove his foe into the fence.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",24,"Naimov spins away and presses Santos into the cage.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",25,"The slow-paced clinch battle has resumed, and Santos goes back to slapping the back of his foe.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",26,"Santos is frustrated, and he feigns yawning as Naimov grinds away.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",27,"They separate with about 3:00 remaining.",FALSE,FALSE,0,0.00669285092428486,"","","3:00","Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",28,"Santos leaps in with a jab.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",29,"A low kick by Santos makes Naimov stumble.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",30,"Naimov changes levels but is stuffed and eats an uppercut from Santos for his efforts.",FALSE,FALSE,0,0.00669285092428486,"","injury_eye_context|injury_stoppage",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",31,"Santos follows up with another solid low kick.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",32,"They collide in the clinch and Santos lands a pair of knees to the midsection.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",33,"Santos follows a jab with a right to the body.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",34,"Naimov fires off a standing side kick to the head, but it's a glancing blow.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",35,"Naimov shoots again, but he eats a knee in the clinch.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",36,"They're back at range, and Naimov misses a spinning back kick before the horn.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",37,"Sherdog Scores Tristen Critchfield scores the round: 10-9 Santos Brian Knapp scores the round: 10-9 Santos Tyler Treese scores the round: 10-9 Santos Round 3 There's some handfighting early, and then Naimov tries to counter a leg kick from his Brazilian foe.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFC323-dvalishvili-yan-06-12-2025"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",38,"His decision to engage comes back to haunt him, however, as Santos answers with a clean 1-2 combination âand the right hand sends Naimov to the canvas instantly.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFC323-dvalishvili-yan-06-12-2025"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",39,"Santos pounces and unloads a few follow-up shots on the ground before Herzog can intervene.While this victory is marred by a weight miss, ""The Legend"" is now 4-0 in the Octagon.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFC323-dvalishvili-yan-06-12-2025"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",40,"Santos apologizes for the infraction, blaming it on a ""miscalculation that won't happen again.""",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFC323-dvalishvili-yan-06-12-2025"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",41,"The Official Result Mairon Santos def.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 3","UFC323-dvalishvili-yan-06-12-2025"
"Muhammadjon Naimov (146) vs. Mairon Santos (147.5: Missed Weight)",42,"Muhammadjon Naimov via TKO (Punches) R3 0:21",FALSE,FALSE,0,0.00669285092428486,"","","0:21","Round 3","UFC323-dvalishvili-yan-06-12-2025"
"Mansur Abdul-Malik (185.5) vs. Antonio Trocoli (186)",1,"Mansur Abdul-Malik (185.5) vs.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,NA,"UFC323-dvalishvili-yan-06-12-2025"
"Mansur Abdul-Malik (185.5) vs. Antonio Trocoli (186)",2,"Antonio Trocoli (186) BETTING PREVIEW | SCOUTING REPORT | ODDS: Abdul-Malik (-1150), Trocoli (+650) Round 1 Mark Smith is the referee.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Mansur Abdul-Malik (185.5) vs. Antonio Trocoli (186)",3,"Abdul-Malik leaps in with a combination early.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Mansur Abdul-Malik (185.5) vs. Antonio Trocoli (186)",4,"Trocoli fires back with some kick.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Mansur Abdul-Malik (185.5) vs. Antonio Trocoli (186)",5,"Abdul-Malik just misses on a massive right before exploding for a takedown.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Mansur Abdul-Malik (185.5) vs. Antonio Trocoli (186)",6,"Trovcoli creates some space with his guard, but Abdul-Malik dives back into top position and powers Trocoli to his back.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Mansur Abdul-Malik (185.5) vs. Antonio Trocoli (186)",7,"Moments later, Trocoli works his way back up to his feet while clinging to a single-leg but leaves his neck exposed.Abdul-Malik cinches up a powerful guillotine as the Brazilian stands, and Trocoli has no choice but to tap out immediately.Trocoli has dropped three straight UFC appearances inside the distance.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Mansur Abdul-Malik (185.5) vs. Antonio Trocoli (186)",8,"The Official Result Mansur Abdul-Malik def.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Mansur Abdul-Malik (185.5) vs. Antonio Trocoli (186)",9,"Antonio Trocoli via Submission (Guillotine Choke) R1 1:09",FALSE,FALSE,0,0.00669285092428486,"","","1:09","Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Iwo Baraniewski (206) vs. Ibo Aslan (205.5)",1,"Iwo Baraniewski (206) vs.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,NA,"UFC323-dvalishvili-yan-06-12-2025"
"Iwo Baraniewski (206) vs. Ibo Aslan (205.5)",2,"Ibo Aslan (205.5) BETTING PREVIEW | SCOUTING REPORT | ODDS: Baraniewski (-185), Aslan (+154) Round 1 Marc Goddard is the referee.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Iwo Baraniewski (206) vs. Ibo Aslan (205.5)",3,"Baraniewski wades forward winging punches but can't find the range.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Iwo Baraniewski (206) vs. Ibo Aslan (205.5)",4,"Aslan lands a front kick to the midsection and then follows up with a leg kick.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Iwo Baraniewski (206) vs. Ibo Aslan (205.5)",5,"Baraniewski shoots for a takedown, but it leads to a chaoctic punching exchange in close quarters.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Iwo Baraniewski (206) vs. Ibo Aslan (205.5)",6,"Both men are swinging wildly, and both are landing significant leather.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Iwo Baraniewski (206) vs. Ibo Aslan (205.5)",7,"Baraniewski drops Aslan with a clean right hook and flurries with punches.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Iwo Baraniewski (206) vs. Ibo Aslan (205.5)",8,"Aslan gets to his feet and rocks Baraniewski with power punches near the fence.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Iwo Baraniewski (206) vs. Ibo Aslan (205.5)",9,"It's been a wild brawl with little regard for defense â a bar fight in the cage, in other words.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Iwo Baraniewski (206) vs. Ibo Aslan (205.5)",10,"Aslan marches forward carelessly, slinging punches at his Polish foe.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Iwo Baraniewski (206) vs. Ibo Aslan (205.5)",11,"Aslan's hands are extremely low andBaraniewski capitalizes, as he drops his adversary with a clean counter right hook to the chin.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Iwo Baraniewski (206) vs. Ibo Aslan (205.5)",12,"Aslan falls to his back, and Baraniewski dives into top position with a vengeance, flattening the Turkish fighter out with a punishing finishing salvo.Baraniewski extends his first-round finishing streak to seven in his promotional debut.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Iwo Baraniewski (206) vs. Ibo Aslan (205.5)",13,"The Official Result Iwo Baraniewski def.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Iwo Baraniewski (206) vs. Ibo Aslan (205.5)",14,"Ibo Aslan via KO (Punches) R1 1:29",FALSE,FALSE,0,0.00669285092428486,"","","1:29","Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Edson Barboza (155.5) vs. Jalin Turner (155)",1,"Edson Barboza (155.5) vs.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,NA,"UFC323-dvalishvili-yan-06-12-2025"
"Edson Barboza (155.5) vs. Jalin Turner (155)",2,"Jalin Turner (155) BETTING PREVIEW | SCOUTING REPORT | ODDS: Turner (-290), Barboza (+235) Round 1 Herb Dean is the referee.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Edson Barboza (155.5) vs. Jalin Turner (155)",3,"Turner flicks out his jab early, but Barboza answers with a sharp combination.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Edson Barboza (155.5) vs. Jalin Turner (155)",4,"The Brazilian is ripping hook,s working the body and head as both fighters get to work in a furious back-and-forth.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Edson Barboza (155.5) vs. Jalin Turner (155)",5,"Barboza gets cut badly by a slashing elbow from Turner during that exchange.",FALSE,FALSE,0,0.00669285092428486,"","injury_eye_context|injury_stoppage",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Edson Barboza (155.5) vs. Jalin Turner (155)",6,"Shortly thereafter, Barboza is dropped by a huge right from Turner.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Edson Barboza (155.5) vs. Jalin Turner (155)",7,"Turner moves into top position, trying to land ground-and-pound, as Barboza attempts to regain his bearings.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Edson Barboza (155.5) vs. Jalin Turner (155)",8,"The Brazilian is up and still bleeding profusely from his head.",FALSE,FALSE,0,0.00669285092428486,"","injury_eye_context|injury_stoppage",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Edson Barboza (155.5) vs. Jalin Turner (155)",9,"The rangy Turner has Barboza reeling, teeing off with punches in bunches against the fence.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Edson Barboza (155.5) vs. Jalin Turner (155)",10,"Barboza is stil firing back and he is able to circle out of danger â but he's in serious trouble.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Edson Barboza (155.5) vs. Jalin Turner (155)",11,"Turner backs Barboza up again,and ""The Tarantula"" pieces up his adversary with yet another combination near the fence.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Edson Barboza (155.5) vs. Jalin Turner (155)",12,"Turner drops the veteran with the barrage, and Dean has seen Barboza take enough punishment in this one, as he waves off the fight.That's a successful return from a short-lived retirement for Turner, while Barboza has dropped five of his last seven UFC outings.",FALSE,FALSE,0,0.00669285092428486,"","explicit_no_pause",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Edson Barboza (155.5) vs. Jalin Turner (155)",13,"The Official Result Jalin Turner def.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Edson Barboza (155.5) vs. Jalin Turner (155)",14,"Edson Barboza via TKO (Punches) R1 2:24",FALSE,FALSE,0,0.00669285092428486,"","","2:24","Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",1,"Marvin Vettori (186) vs.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,NA,"UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",2,"Brunno Ferreira (189: Missed Weight) BETTING PREVIEW | SCOUTING REPORT | ODDS: Vettori (-118), Ferreira (-102) Round 1 Chris Tognoni is the referee.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",3,"Ferreira circles on the outside and the middleweights exchange low kicks.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",4,"The Brazilian lunges in with a punching combination.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",5,"Vettori closes the distance but Ferreira denies a takedown.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",6,"Vettori backs up his foe with straight punches.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",7,"A straight left from Ferreira gets through Vettori's guard.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",8,"Ferreira kicks the midsection.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",9,"The Brazilian is active, lunging forward with power shots.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",10,"Vettori lands a low kick.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",11,"Ferreira lands a heavy leg kick of his own.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",12,"Vettori shoots behind a combination but it's denied.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",13,"Ferreira is throwing bombs, mostly missing the mark thus far.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",14,"Vettori follows a double jab with a stiff straight left that lands with impact.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",15,"Ferreira fires off a 1-2.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",16,"Ferreira tries a head kick and falls to the floor, just missing with the attack.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",17,"Ferreira counters Vettori as he moves forward.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",18,"Ferreira grounds Vettori late in the round but the Italian scrambles up.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",19,"Ferreira stays on the attack, but Vettori counters in turn.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",20,"Vettori lands a solid combination before the horn.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",21,"Sherdog Scores Tristen Critchfield scores the round: 10-9 Ferreira Brian Knapp scores the round: 10-9 Ferreira Tyler Treese scores the round: 10-9 Ferreira Round 2 Vettori looks for a single leg but Ferreira stops it and tags him with some punches.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",22,"A hard body kick connects for the Brazilian and Vettori lands one of his own.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",23,"Vettori goes back to the 1-1-2, and it's effective.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",24,"Ferreira lands a counter left hook as the Italian pressures.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",25,"Vettori has a haed kick blocked.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",26,"Ferreira fakes a takedown and misses a looping right hand.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",27,"A straight left lands for Vettori.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
"Marvin Vettori (186) vs. Brunno Ferreira (189: Missed Weight)",28,"Vettori lands a leg kick, and then counters with a short left.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 2","UFC323-dvalishvili-yan-06-12-2025"
